t_boot_s,event,scale,alt_m,vz_mps,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,esc1,esc2,esc3,esc4,mode,armed
6.012,start,nan,-0.023,-0.005,0.02,-0.00,-0.00,0.03,0.01,0.02,0,0,0,0,?,0
6.032,start,nan,-0.023,-0.005,0.02,-0.00,-0.00,0.05,-0.02,-0.04,0,0,0,0,?,0
6.052,start,nan,-0.030,-0.003,0.02,-0.00,-0.00,-0.02,0.04,-0.03,0,0,0,0,?,0
6.072,start,nan,-0.030,-0.003,0.02,-0.00,-0.00,-0.02,0.03,0.01,0,0,0,0,?,0
6.092,start,nan,-0.030,-0.003,0.02,-0.00,-0.00,-0.01,0.01,0.01,0,0,0,0,?,0
6.112,start,nan,-0.035,-0.002,0.02,-0.00,-0.00,0.03,0.03,-0.01,0,0,0,0,?,0
6.132,start,nan,-0.035,-0.002,0.02,-0.00,-0.00,0.04,0.01,0.04,0,0,0,0,?,0
6.152,start,nan,-0.040,-0.001,0.02,-0.00,-0.01,0.01,0.03,-0.02,0,0,0,0,?,0
6.172,start,nan,-0.040,-0.001,0.02,-0.00,-0.01,0.03,-0.06,-0.00,0,0,0,0,?,0
6.192,start,nan,-0.040,-0.001,0.02,-0.00,-0.01,0.04,0.04,0.03,0,0,0,0,?,0
6.212,start,nan,-0.045,-0.000,0.02,-0.00,-0.01,0.01,-0.02,-0.04,0,0,0,0,?,0
6.232,start,nan,-0.045,-0.000,0.02,-0.00,95.97,-0.04,-0.01,-0.07,0,0,0,0,?,0
6.252,start,nan,-0.050,0.000,0.02,-0.00,95.97,0.00,-0.00,-0.01,0,0,0,0,?,0
6.272,start,nan,-0.050,0.000,0.02,-0.00,95.97,0.06,-0.03,-0.02,0,0,0,0,?,0
6.292,start,nan,-0.050,0.000,0.02,-0.00,95.97,0.04,0.00,0.04,0,0,0,0,?,0
6.312,start,nan,-0.053,0.001,0.02,-0.00,95.97,0.02,0.00,-0.01,0,0,0,0,?,0
6.332,start,nan,-0.053,0.001,0.02,-0.00,95.97,-0.02,0.04,0.02,0,0,0,0,?,0
6.352,start,nan,-0.056,0.002,0.02,-0.00,95.97,-0.00,-0.03,0.02,0,0,0,0,?,0
6.372,start,nan,-0.056,0.002,0.02,-0.00,95.97,-0.00,0.04,0.03,0,0,0,0,?,0
6.392,start,nan,-0.056,0.002,0.02,-0.00,95.97,0.01,0.04,-0.00,0,0,0,0,?,0
6.412,start,nan,-0.058,0.003,0.02,-0.00,95.97,0.03,-0.02,0.01,0,0,0,0,?,0
6.432,start,nan,-0.058,0.003,0.02,-0.01,95.97,0.02,-0.01,-0.07,0,0,0,0,?,0
6.452,start,nan,-0.061,0.005,0.02,-0.01,95.97,0.02,0.03,0.00,0,0,0,0,?,0
6.472,start,nan,-0.061,0.005,0.02,-0.01,95.98,-0.00,-0.02,0.03,0,0,0,0,?,0
6.492,start,nan,-0.061,0.005,0.03,-0.01,95.98,0.03,-0.02,-0.03,0,0,0,0,?,0
6.512,start,nan,-0.063,0.006,0.03,-0.01,95.98,-0.04,-0.00,0.04,0,0,0,0,?,0
6.532,start,nan,-0.063,0.006,0.03,-0.02,95.98,-0.03,-0.04,-0.00,0,0,0,0,?,0
6.552,start,nan,-0.065,0.007,0.03,-0.02,95.99,0.03,-0.03,0.01,0,0,0,0,?,0
6.572,start,nan,-0.065,0.007,0.02,-0.02,95.99,-0.04,0.03,-0.06,0,0,0,0,?,0
6.592,start,nan,-0.065,0.007,0.02,-0.03,95.99,0.02,-0.03,0.01,0,0,0,0,?,0
6.612,start,nan,-0.066,0.008,0.02,-0.03,96.00,-0.01,0.00,-0.01,0,0,0,0,?,0
6.632,start,nan,-0.066,0.008,0.02,-0.04,96.00,0.02,-0.01,-0.01,0,0,0,0,?,0
6.652,start,nan,-0.068,0.010,0.02,-0.04,96.00,0.03,-0.03,0.04,0,0,0,0,?,0
6.672,start,nan,-0.068,0.010,0.02,-0.05,96.01,-0.00,-0.03,0.01,0,0,0,0,?,0
6.692,start,nan,-0.068,0.010,0.02,-0.05,96.01,0.05,-0.00,0.01,0,0,0,0,?,0
6.712,start,nan,-0.069,0.011,0.02,-0.06,96.02,0.02,-0.00,0.04,0,0,0,0,?,0
6.732,start,nan,-0.069,0.011,0.02,-0.06,96.02,-0.01,0.01,-0.01,0,0,0,0,?,0
6.752,start,nan,-0.070,0.012,0.02,-0.07,96.03,-0.03,-0.03,-0.02,0,0,0,0,?,0
6.772,start,nan,-0.070,0.012,0.01,-0.07,96.03,0.03,0.02,-0.03,0,0,0,0,?,0
6.792,start,nan,-0.070,0.012,0.01,-0.07,96.03,-0.02,-0.02,0.01,0,0,0,0,?,0
6.812,start,nan,-0.070,0.013,0.01,-0.08,96.04,0.01,-0.05,-0.02,0,0,0,0,?,0
6.832,start,nan,-0.070,0.013,0.01,-0.08,96.04,-0.01,-0.05,-0.02,0,0,0,0,?,0
6.852,start,nan,-0.070,0.014,0.01,-0.08,96.04,0.10,0.01,0.01,0,0,0,0,?,0
6.872,start,nan,-0.070,0.014,0.00,-0.08,96.04,-0.03,0.01,0.08,0,0,0,0,?,0
6.892,start,nan,-0.070,0.014,-0.00,-0.08,96.04,0.04,0.04,-0.00,0,0,0,0,?,0
6.912,start,nan,-0.070,0.014,-0.01,-0.09,96.05,-0.02,0.01,-0.00,0,0,0,0,?,0
6.932,start,nan,-0.070,0.014,-0.01,-0.09,96.05,-0.05,-0.05,-0.02,0,0,0,0,?,0
6.952,start,nan,-0.070,0.014,-0.02,-0.09,96.05,-0.01,-0.02,0.03,0,0,0,0,?,0
6.972,start,nan,-0.070,0.014,-0.02,-0.09,96.05,0.05,-0.00,0.01,0,0,0,0,?,0
6.992,start,nan,-0.070,0.014,-0.02,-0.09,96.05,-0.00,-0.06,0.01,0,0,0,0,?,0
7.012,start,nan,-0.069,0.014,-0.03,-0.09,96.05,0.03,-0.04,-0.05,0,0,0,0,LOITER,0
7.032,start,nan,-0.069,0.014,-0.03,-0.09,96.05,0.04,0.01,-0.05,0,0,0,0,LOITER,0
7.052,start,nan,-0.069,0.013,-0.03,-0.09,96.05,-0.02,0.01,-0.00,0,0,0,0,LOITER,0
7.072,start,nan,-0.069,0.013,-0.03,-0.09,96.04,0.03,-0.04,0.03,0,0,0,0,LOITER,0
7.092,start,nan,-0.069,0.013,-0.04,-0.09,96.04,0.02,-0.07,0.01,0,0,0,0,LOITER,0
7.112,start,nan,-0.068,0.013,-0.04,-0.09,96.04,0.04,-0.01,-0.03,0,0,0,0,LOITER,0
7.132,start,nan,-0.068,0.013,-0.04,-0.09,96.04,0.02,-0.06,-0.02,0,0,0,0,LOITER,0
7.152,start,nan,-0.067,0.012,-0.04,-0.08,96.03,0.04,0.02,0.01,0,0,0,0,LOITER,0
7.172,start,nan,-0.067,0.012,-0.04,-0.08,96.03,-0.00,-0.02,-0.01,0,0,0,0,LOITER,0
7.192,start,nan,-0.067,0.012,-0.04,-0.08,96.03,0.00,0.02,-0.01,0,0,0,0,LOITER,0
7.212,start,nan,-0.067,0.012,-0.04,-0.07,96.03,0.03,-0.03,-0.03,0,0,0,0,LOITER,0
7.232,start,nan,-0.067,0.012,-0.04,-0.07,96.02,0.05,0.02,-0.02,0,0,0,0,LOITER,0
7.252,start,nan,-0.066,0.011,-0.04,-0.07,96.02,0.08,0.01,0.03,0,0,0,0,LOITER,0
7.272,start,nan,-0.066,0.011,-0.04,-0.06,96.02,-0.01,0.03,-0.02,0,0,0,0,LOITER,0
7.292,start,nan,-0.066,0.011,-0.04,-0.06,96.01,-0.00,-0.01,0.01,0,0,0,0,LOITER,0
7.312,start,nan,-0.065,0.011,-0.04,-0.06,96.01,0.04,-0.00,-0.02,0,0,0,0,LOITER,0
7.332,start,nan,-0.065,0.011,-0.04,-0.05,96.01,0.01,0.01,-0.01,0,0,0,0,LOITER,0
7.352,start,nan,-0.065,0.011,-0.04,-0.05,96.00,0.01,0.01,0.01,0,0,0,0,LOITER,0
7.372,start,nan,-0.065,0.011,-0.03,-0.05,96.00,0.00,0.00,-0.00,0,0,0,0,LOITER,0
7.392,start,nan,-0.065,0.011,-0.03,-0.04,96.00,-0.00,0.03,0.00,0,0,0,0,LOITER,0
7.412,start,nan,-0.064,0.010,-0.03,-0.04,96.00,-0.00,-0.05,-0.02,0,0,0,0,LOITER,0
7.432,start,nan,-0.064,0.010,-0.03,-0.04,96.00,0.02,-0.02,-0.03,0,0,0,0,LOITER,0
7.452,start,nan,-0.062,0.009,-0.03,-0.04,95.99,-0.04,-0.01,-0.02,0,0,0,0,LOITER,0
7.472,start,nan,-0.062,0.009,-0.03,-0.04,95.99,0.00,0.03,0.03,0,0,0,0,LOITER,0
7.492,start,nan,-0.062,0.009,-0.02,-0.04,95.99,0.02,0.01,0.03,0,0,0,0,LOITER,0
7.512,start,nan,-0.061,0.008,-0.02,-0.04,95.99,-0.05,-0.02,-0.03,0,0,0,0,LOITER,0
7.532,start,nan,-0.061,0.008,-0.02,-0.04,95.99,-0.02,-0.02,0.02,0,0,0,0,LOITER,0
7.552,start,nan,-0.059,0.008,-0.02,-0.04,95.99,0.03,0.05,-0.02,0,0,0,0,LOITER,0
7.572,start,nan,-0.059,0.008,-0.01,-0.04,95.99,0.03,0.01,-0.01,0,0,0,0,LOITER,0
7.592,start,nan,-0.059,0.008,-0.01,-0.04,95.99,0.00,0.04,-0.06,0,0,0,0,LOITER,0
7.612,start,nan,-0.057,0.007,-0.01,-0.04,95.99,0.05,-0.01,0.01,0,0,0,0,LOITER,0
7.632,start,nan,-0.057,0.007,-0.01,-0.04,95.99,0.01,0.01,-0.06,0,0,0,0,LOITER,0
7.652,start,nan,-0.055,0.006,-0.00,-0.03,95.99,-0.05,0.02,0.02,0,0,0,0,LOITER,0
7.672,start,nan,-0.055,0.006,-0.00,-0.04,95.99,0.06,-0.05,-0.07,0,0,0,0,LOITER,0
7.692,start,nan,-0.055,0.006,0.00,-0.04,95.99,0.00,-0.01,-0.04,0,0,0,0,LOITER,0
7.712,start,nan,-0.054,0.005,0.00,-0.04,95.99,0.01,-0.02,-0.02,0,0,0,0,LOITER,0
7.732,start,nan,-0.054,0.005,0.01,-0.04,95.99,0.10,-0.02,0.06,0,0,0,0,LOITER,0
7.752,start,nan,-0.053,0.004,0.01,-0.04,95.99,-0.00,-0.01,-0.01,0,0,0,0,LOITER,0
7.772,start,nan,-0.053,0.004,0.01,-0.04,96.00,0.03,0.03,0.06,0,0,0,0,LOITER,0
7.792,start,nan,-0.053,0.004,0.01,-0.04,96.00,-0.05,-0.02,-0.00,0,0,0,0,LOITER,0
7.812,start,nan,-0.051,0.004,0.01,-0.04,96.00,-0.04,-0.02,0.00,0,0,0,0,LOITER,0
7.832,start,nan,-0.051,0.004,0.01,-0.04,96.00,-0.01,0.02,-0.00,0,0,0,0,LOITER,0
7.852,start,nan,-0.051,0.004,0.01,-0.04,96.00,0.02,0.02,-0.01,0,0,0,0,LOITER,0
7.872,start,nan,-0.051,0.004,0.01,-0.04,96.00,0.05,0.04,0.02,0,0,0,0,LOITER,0
7.892,start,nan,-0.051,0.004,0.02,-0.04,96.00,0.07,-0.01,0.00,0,0,0,0,LOITER,0
7.912,start,nan,-0.050,0.004,0.02,-0.04,96.00,0.04,-0.01,0.02,0,0,0,0,LOITER,0
7.932,start,nan,-0.050,0.004,0.02,-0.04,96.01,-0.02,0.01,-0.05,0,0,0,0,LOITER,0
7.952,start,nan,-0.050,0.004,0.02,-0.04,96.01,-0.02,-0.05,-0.00,0,0,0,0,LOITER,0
7.972,start,nan,-0.050,0.004,0.02,-0.04,96.01,0.02,0.03,-0.00,0,0,0,0,LOITER,0
7.992,start,nan,-0.050,0.004,0.02,-0.05,96.01,0.01,0.02,-0.02,0,0,0,0,LOITER,0
8.012,start,nan,-0.050,0.005,0.02,-0.05,96.01,-0.04,-0.03,0.01,0,0,0,0,LOITER,0
8.032,start,nan,-0.050,0.005,0.02,-0.05,96.01,0.02,0.00,-0.03,0,0,0,0,LOITER,0
8.052,start,nan,-0.051,0.006,0.02,-0.05,96.01,0.01,0.04,-0.04,0,0,0,0,LOITER,0
8.072,start,nan,-0.051,0.006,0.02,-0.05,96.01,0.04,-0.03,0.02,0,0,0,0,LOITER,0
8.092,start,nan,-0.051,0.006,0.02,-0.05,96.01,0.04,-0.00,0.02,0,0,0,0,LOITER,0
8.112,start,nan,-0.052,0.007,0.02,-0.05,96.01,0.01,0.02,-0.03,0,0,0,0,LOITER,0
8.132,start,nan,-0.052,0.007,0.02,-0.05,96.01,0.04,-0.02,-0.02,0,0,0,0,LOITER,0
8.152,start,nan,-0.053,0.008,0.02,-0.04,96.01,0.02,-0.03,0.05,0,0,0,0,LOITER,0
8.172,start,nan,-0.053,0.008,0.02,-0.04,96.01,-0.01,0.03,0.04,0,0,0,0,LOITER,0
8.192,start,nan,-0.053,0.008,0.02,-0.04,96.01,-0.06,-0.03,0.01,0,0,0,0,LOITER,0
8.212,start,nan,-0.053,0.009,0.02,-0.04,96.01,-0.00,0.02,0.03,0,0,0,0,LOITER,0
8.232,start,nan,-0.053,0.009,0.02,-0.04,96.01,0.02,0.01,-0.01,0,0,0,0,LOITER,0
8.252,start,nan,-0.054,0.010,0.02,-0.04,96.01,0.00,0.00,-0.03,0,0,0,0,LOITER,0
8.272,start,nan,-0.054,0.010,0.02,-0.03,96.01,0.02,-0.01,-0.00,0,0,0,0,LOITER,0
8.292,start,nan,-0.054,0.010,0.02,-0.03,96.00,0.02,0.00,0.01,0,0,0,0,LOITER,0
8.312,start,nan,-0.055,0.010,0.01,-0.03,96.00,-0.04,0.01,0.04,151,151,151,151,LOITER,0
8.332,start,nan,-0.055,0.010,0.01,-0.03,96.00,0.02,0.00,0.00,151,151,151,151,LOITER,0
8.352,start,nan,-0.056,0.011,0.01,-0.03,96.00,-0.05,-0.01,0.01,151,151,151,151,LOITER,0
8.372,start,nan,-0.056,0.011,0.01,-0.02,96.00,-0.03,0.00,-0.03,151,151,151,151,LOITER,0
8.372,takeoff to 20 m,nan,-0.056,0.011,0.01,-0.02,96.00,-0.03,0.00,-0.03,151,151,151,151,LOITER,0
8.392,takeoff to 20 m,nan,-0.056,0.011,0.01,-0.02,96.00,0.02,-0.02,0.01,151,151,151,151,LOITER,0
8.412,takeoff to 20 m,nan,-0.057,0.011,0.01,-0.02,96.00,0.08,-0.03,-0.04,151,151,151,151,LOITER,0
8.432,takeoff to 20 m,nan,-0.057,0.011,0.01,-0.02,96.00,0.06,0.00,-0.01,151,151,151,151,LOITER,0
8.452,takeoff to 20 m,nan,-0.058,0.012,0.01,-0.02,96.00,-0.01,-0.02,0.02,151,151,151,151,LOITER,0
8.472,takeoff to 20 m,nan,-0.058,0.012,0.01,-0.02,96.00,0.02,-0.03,-0.02,151,151,151,151,LOITER,0
8.492,takeoff to 20 m,nan,-0.058,0.012,0.01,-0.01,96.00,-0.01,0.00,0.00,151,151,151,151,LOITER,0
8.512,takeoff to 20 m,nan,-0.060,0.013,0.01,-0.01,96.00,-0.03,0.03,0.02,151,151,151,151,LOITER,0
8.532,takeoff to 20 m,nan,-0.060,0.013,0.00,-0.01,95.99,0.04,0.02,-0.01,151,151,151,151,LOITER,0
8.552,takeoff to 20 m,nan,-0.061,0.013,0.00,-0.01,95.99,0.03,-0.05,0.03,151,151,151,151,LOITER,0
8.572,takeoff to 20 m,nan,-0.061,0.013,0.00,-0.01,95.99,0.03,-0.02,0.01,151,151,151,151,LOITER,0
8.592,takeoff to 20 m,nan,-0.061,0.013,0.00,-0.01,95.99,-0.03,0.01,0.02,151,151,151,151,LOITER,0
8.612,takeoff to 20 m,nan,-0.062,0.014,0.00,-0.01,95.99,0.03,0.07,0.01,151,151,151,151,LOITER,0
8.632,takeoff to 20 m,nan,-0.062,0.014,0.01,-0.01,95.99,0.02,-0.01,-0.00,151,151,151,151,LOITER,0
8.652,takeoff to 20 m,nan,-0.063,0.014,0.00,-0.01,96.00,-0.05,-0.03,0.05,151,151,151,151,LOITER,0
8.672,takeoff to 20 m,nan,-0.063,0.014,0.00,-0.01,96.00,0.01,0.01,0.03,151,151,151,151,LOITER,0
8.692,takeoff to 20 m,nan,-0.063,0.014,0.00,-0.01,96.00,0.01,0.01,-0.00,151,151,151,151,LOITER,0
8.712,takeoff to 20 m,nan,-0.064,0.014,0.00,-0.01,96.00,0.01,-0.06,0.00,151,151,151,151,LOITER,0
8.732,takeoff to 20 m,nan,-0.064,0.014,0.01,-0.01,96.00,0.01,0.00,0.00,151,151,151,151,LOITER,0
8.752,takeoff to 20 m,nan,-0.065,0.015,0.01,-0.01,96.00,-0.01,-0.00,-0.00,151,151,151,151,LOITER,0
8.772,takeoff to 20 m,nan,-0.065,0.015,0.01,-0.01,96.00,0.05,0.05,-0.01,151,151,151,151,LOITER,0
8.792,takeoff to 20 m,nan,-0.065,0.015,0.01,-0.01,96.00,-0.01,-0.00,-0.01,151,151,151,151,LOITER,0
8.812,takeoff to 20 m,nan,-0.066,0.015,0.01,-0.01,96.00,-0.01,0.02,-0.03,151,151,151,151,LOITER,0
8.832,takeoff to 20 m,nan,-0.066,0.015,0.01,-0.01,96.00,0.01,0.05,-0.03,151,151,151,151,LOITER,0
8.852,takeoff to 20 m,nan,-0.067,0.014,0.01,-0.01,96.00,0.01,-0.02,-0.01,151,151,151,151,LOITER,0
8.872,takeoff to 20 m,nan,-0.067,0.014,0.00,-0.01,96.00,-0.06,0.03,-0.04,151,151,151,151,LOITER,0
8.892,takeoff to 20 m,nan,-0.067,0.014,0.00,-0.01,96.00,-0.01,0.01,-0.00,151,151,151,151,LOITER,0
8.912,takeoff to 20 m,nan,-0.067,0.014,0.01,-0.01,96.00,0.02,-0.02,0.02,151,151,151,151,LOITER,0
8.932,takeoff to 20 m,nan,-0.067,0.014,0.01,-0.01,96.00,-0.02,0.01,-0.01,151,151,151,151,LOITER,0
8.952,takeoff to 20 m,nan,-0.067,0.014,0.01,-0.01,95.99,0.02,0.02,-0.02,151,151,151,151,LOITER,0
8.972,takeoff to 20 m,nan,-0.067,0.014,0.01,-0.01,95.99,-0.02,0.01,-0.03,151,151,151,151,LOITER,0
8.992,takeoff to 20 m,nan,-0.067,0.014,0.01,-0.01,95.99,0.03,-0.06,0.00,151,151,151,151,LOITER,0
9.012,takeoff to 20 m,nan,-0.068,0.014,0.01,-0.01,95.99,0.05,0.06,-0.00,151,151,151,151,TAKEOFF,1
9.032,takeoff to 20 m,nan,-0.068,0.014,0.01,-0.01,95.99,-0.00,-0.01,-0.00,151,151,151,151,TAKEOFF,1
9.052,takeoff to 20 m,nan,-0.068,0.014,0.01,-0.01,95.99,-0.03,0.02,0.02,151,151,151,151,TAKEOFF,1
9.072,takeoff to 20 m,nan,-0.068,0.014,0.01,-0.01,95.99,0.03,0.02,0.01,151,151,151,151,TAKEOFF,1
9.092,takeoff to 20 m,nan,-0.068,0.014,0.01,-0.01,95.99,0.02,-0.01,0.04,151,151,151,151,TAKEOFF,1
9.112,takeoff to 20 m,nan,-0.068,0.013,0.01,-0.01,95.99,-0.00,-0.01,-0.00,151,151,151,151,TAKEOFF,1
9.132,takeoff to 20 m,nan,-0.068,0.013,0.01,-0.01,95.99,0.01,0.02,0.01,151,151,151,151,TAKEOFF,1
9.152,takeoff to 20 m,nan,-0.068,0.012,0.02,-0.01,95.99,-0.01,-0.06,-0.00,151,151,151,151,TAKEOFF,1
9.172,takeoff to 20 m,nan,-0.068,0.012,0.02,-0.01,95.98,-0.05,-0.04,-0.03,151,151,151,151,TAKEOFF,1
9.192,takeoff to 20 m,nan,-0.068,0.012,0.02,-0.01,95.98,0.03,-0.01,0.02,151,151,151,151,TAKEOFF,1
9.212,takeoff to 20 m,nan,-0.068,0.012,0.02,-0.01,95.98,0.00,-0.04,0.04,151,151,151,151,TAKEOFF,1
9.232,takeoff to 20 m,nan,-0.068,0.012,0.02,-0.01,95.98,-0.02,0.03,-0.06,151,151,151,151,TAKEOFF,1
9.252,takeoff to 20 m,nan,-0.068,0.011,0.02,-0.01,95.98,0.01,0.06,-0.00,151,151,151,151,TAKEOFF,1
9.272,takeoff to 20 m,nan,-0.068,0.011,0.02,-0.01,95.98,-0.00,0.01,0.01,151,151,151,151,TAKEOFF,1
9.292,takeoff to 20 m,nan,-0.068,0.011,0.02,-0.01,95.98,-0.02,0.01,-0.01,151,151,151,151,TAKEOFF,1
9.312,takeoff to 20 m,nan,-0.067,0.010,0.02,-0.01,95.98,0.01,0.04,0.01,151,151,151,151,TAKEOFF,1
9.332,takeoff to 20 m,nan,-0.067,0.010,0.02,-0.01,95.97,-0.03,0.04,0.01,151,151,151,151,TAKEOFF,1
9.352,takeoff to 20 m,nan,-0.067,0.009,0.02,-0.01,95.97,0.01,-0.07,-0.00,166,165,165,165,TAKEOFF,1
9.372,takeoff to 20 m,nan,-0.067,0.009,0.02,-0.01,95.97,0.00,-0.02,0.03,166,165,165,165,TAKEOFF,1
9.392,takeoff to 20 m,nan,-0.067,0.009,0.02,-0.01,95.97,-0.02,-0.00,0.01,166,165,165,165,TAKEOFF,1
9.412,takeoff to 20 m,nan,-0.066,0.008,0.02,-0.01,95.97,-0.00,0.00,-0.01,172,171,171,172,TAKEOFF,1
9.432,takeoff to 20 m,nan,-0.066,0.008,0.02,-0.01,95.97,0.02,-0.03,-0.03,172,171,171,172,TAKEOFF,1
9.452,takeoff to 20 m,nan,-0.065,0.007,0.02,-0.01,95.97,-0.01,-0.02,-0.00,180,179,179,180,TAKEOFF,1
9.472,takeoff to 20 m,nan,-0.065,0.007,0.03,-0.01,95.97,0.05,0.02,-0.01,180,179,179,180,TAKEOFF,1
9.492,takeoff to 20 m,nan,-0.065,0.007,0.03,-0.01,95.97,0.02,0.01,0.03,180,179,179,180,TAKEOFF,1
9.512,takeoff to 20 m,nan,-0.064,0.006,0.03,-0.01,95.97,0.03,0.02,0.03,187,187,186,188,TAKEOFF,1
9.532,takeoff to 20 m,nan,-0.064,0.006,0.03,-0.01,95.97,-0.02,-0.03,-0.02,187,187,186,188,TAKEOFF,1
9.552,takeoff to 20 m,nan,-0.064,0.005,0.03,-0.01,95.96,0.03,-0.06,-0.03,196,194,194,196,TAKEOFF,1
9.572,takeoff to 20 m,nan,-0.064,0.005,0.03,-0.01,95.96,0.07,0.01,-0.02,196,194,194,196,TAKEOFF,1
9.592,takeoff to 20 m,nan,-0.064,0.005,0.03,-0.00,95.96,0.03,0.05,-0.01,196,194,194,196,TAKEOFF,1
9.612,takeoff to 20 m,nan,-0.063,0.004,0.03,-0.00,95.96,0.01,0.03,-0.00,204,203,202,205,TAKEOFF,1
9.632,takeoff to 20 m,nan,-0.063,0.004,0.04,-0.00,95.96,-0.00,-0.03,-0.04,204,203,202,205,TAKEOFF,1
9.652,takeoff to 20 m,nan,-0.063,0.004,0.04,-0.00,95.96,0.01,-0.01,0.05,214,213,212,215,TAKEOFF,1
9.672,takeoff to 20 m,nan,-0.063,0.004,0.04,-0.00,95.96,-0.04,0.01,0.01,214,213,212,215,TAKEOFF,1
9.692,takeoff to 20 m,nan,-0.063,0.004,0.04,-0.00,95.96,0.02,-0.03,0.01,214,213,212,215,TAKEOFF,1
9.712,takeoff to 20 m,nan,-0.063,0.003,0.04,-0.00,95.96,0.04,-0.00,0.00,223,222,221,224,TAKEOFF,1
9.732,takeoff to 20 m,nan,-0.063,0.003,0.04,-0.00,95.96,-0.01,-0.03,-0.00,223,222,221,224,TAKEOFF,1
9.752,takeoff to 20 m,nan,-0.063,0.003,0.04,-0.00,95.96,0.06,0.04,0.01,235,234,232,236,TAKEOFF,1
9.772,takeoff to 20 m,nan,-0.063,0.003,0.05,0.00,95.96,0.06,-0.01,0.01,235,234,232,236,TAKEOFF,1
9.792,takeoff to 20 m,nan,-0.063,0.003,0.05,0.00,95.96,-0.04,0.00,0.01,235,234,232,236,TAKEOFF,1
9.812,takeoff to 20 m,nan,-0.063,0.003,0.05,0.00,95.96,0.00,-0.02,-0.02,245,244,242,247,TAKEOFF,1
9.832,takeoff to 20 m,nan,-0.063,0.003,0.05,0.00,95.96,0.01,0.01,-0.04,245,244,242,247,TAKEOFF,1
9.852,takeoff to 20 m,nan,-0.063,0.003,0.05,0.00,95.96,0.05,-0.03,0.03,256,255,253,258,TAKEOFF,1
9.872,takeoff to 20 m,nan,-0.063,0.003,0.05,0.01,95.96,-0.03,0.06,0.04,256,255,253,258,TAKEOFF,1
9.892,takeoff to 20 m,nan,-0.063,0.003,0.05,0.01,95.96,-0.00,0.01,-0.04,256,255,253,258,TAKEOFF,1
9.912,takeoff to 20 m,nan,-0.063,0.003,0.05,0.01,95.96,0.03,0.02,-0.03,267,266,263,269,TAKEOFF,1
9.932,takeoff to 20 m,nan,-0.063,0.003,0.05,0.01,95.95,-0.02,0.04,-0.00,267,266,263,269,TAKEOFF,1
9.952,takeoff to 20 m,nan,-0.064,0.003,0.05,0.01,95.95,0.05,-0.04,0.01,278,277,275,281,TAKEOFF,1
9.972,takeoff to 20 m,nan,-0.064,0.003,0.05,0.01,95.95,-0.04,0.03,0.02,278,277,275,281,TAKEOFF,1
9.992,takeoff to 20 m,nan,-0.064,0.003,0.06,0.01,95.95,0.07,0.03,-0.00,278,277,275,281,TAKEOFF,1
10.012,takeoff to 20 m,nan,-0.064,0.003,0.06,0.01,95.95,0.01,0.01,-0.07,290,290,286,294,TAKEOFF,1
10.032,takeoff to 20 m,nan,-0.064,0.003,0.06,0.02,95.95,0.04,0.05,-0.01,290,290,286,294,TAKEOFF,1
10.052,takeoff to 20 m,nan,-0.064,0.003,0.06,0.02,95.95,0.04,-0.02,-0.05,305,304,301,308,TAKEOFF,1
10.072,takeoff to 20 m,nan,-0.064,0.003,0.06,0.02,95.95,0.03,0.01,0.02,305,304,301,308,TAKEOFF,1
10.092,takeoff to 20 m,nan,-0.064,0.003,0.06,0.02,95.96,0.02,-0.03,-0.00,305,304,301,308,TAKEOFF,1
10.112,takeoff to 20 m,nan,-0.065,0.003,0.06,0.02,95.95,0.07,0.02,-0.01,318,317,313,322,TAKEOFF,1
10.132,takeoff to 20 m,nan,-0.065,0.003,0.06,0.02,95.96,0.04,0.04,-0.03,318,317,313,322,TAKEOFF,1
10.152,takeoff to 20 m,nan,-0.065,0.003,0.06,0.03,95.96,0.06,0.01,0.01,331,331,326,336,TAKEOFF,1
10.172,takeoff to 20 m,nan,-0.065,0.003,0.07,0.03,95.95,0.07,-0.00,-0.04,331,331,326,336,TAKEOFF,1
10.192,takeoff to 20 m,nan,-0.065,0.003,0.07,0.03,95.96,0.07,0.05,0.05,331,331,326,336,TAKEOFF,1
10.212,takeoff to 20 m,nan,-0.065,0.003,0.07,0.03,95.96,0.02,-0.00,0.03,345,345,339,351,TAKEOFF,1
10.232,takeoff to 20 m,nan,-0.065,0.003,0.07,0.03,95.95,-0.02,-0.01,-0.04,345,345,339,351,TAKEOFF,1
10.252,takeoff to 20 m,nan,-0.065,0.003,0.07,0.03,95.95,0.01,-0.02,-0.02,362,361,355,368,TAKEOFF,1
10.272,takeoff to 20 m,nan,-0.065,0.003,0.07,0.03,95.95,0.05,-0.06,0.01,362,361,355,368,TAKEOFF,1
10.292,takeoff to 20 m,nan,-0.065,0.003,0.07,0.03,95.95,0.05,0.06,0.02,362,361,355,368,TAKEOFF,1
10.312,takeoff to 20 m,nan,-0.065,0.003,0.07,0.02,95.95,0.03,-0.03,0.03,377,376,370,383,TAKEOFF,1
10.332,takeoff to 20 m,nan,-0.065,0.003,0.07,0.02,95.95,0.02,-0.00,-0.00,377,376,370,383,TAKEOFF,1
10.352,takeoff to 20 m,nan,-0.064,0.003,0.07,0.02,95.95,-0.02,-0.01,-0.00,392,391,384,399,TAKEOFF,1
