t_boot_s,event,scale,alt_m,vz_mps,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,esc1,esc2,esc3,esc4,mode,armed
8.120,start,nan,0.025,-0.002,-0.01,-0.04,96.00,0.02,0.01,-0.03,0,0,0,0,?,0
8.140,start,nan,0.025,-0.002,-0.01,-0.04,96.00,-0.05,-0.01,-0.01,0,0,0,0,?,0
8.160,start,nan,0.025,-0.002,-0.01,-0.04,96.00,0.01,0.01,-0.01,0,0,0,0,?,0
8.180,start,nan,0.025,-0.002,-0.01,-0.04,96.00,-0.02,-0.02,-0.03,0,0,0,0,?,0
8.200,start,nan,0.025,-0.002,-0.01,-0.04,96.00,0.03,-0.05,-0.02,0,0,0,0,?,0
8.220,start,nan,0.025,-0.001,-0.01,-0.04,96.00,0.01,-0.00,-0.04,0,0,0,0,?,0
8.240,start,nan,0.025,-0.001,-0.00,-0.04,96.00,-0.01,-0.02,0.00,0,0,0,0,?,0
8.260,start,nan,0.025,-0.001,-0.00,-0.04,96.00,0.03,-0.03,-0.03,0,0,0,0,?,0
8.280,start,nan,0.025,-0.001,-0.00,-0.04,96.00,0.04,0.02,0.01,0,0,0,0,?,0
8.300,start,nan,0.025,-0.001,0.00,-0.04,96.00,-0.01,-0.01,0.06,0,0,0,0,?,0
8.320,start,nan,0.025,-0.001,0.00,-0.04,96.00,0.01,-0.02,-0.04,0,0,0,0,?,0
8.340,start,nan,0.025,-0.001,0.00,-0.04,96.00,0.05,-0.01,-0.00,0,0,0,0,?,0
8.360,start,nan,0.025,-0.000,0.00,-0.04,96.00,-0.03,-0.04,-0.06,151,151,151,150,?,0
8.380,start,nan,0.025,-0.000,0.00,-0.04,96.00,-0.00,0.01,-0.02,151,151,151,150,?,0
8.400,start,nan,0.025,-0.000,0.01,-0.04,96.00,0.06,-0.04,-0.02,151,151,151,150,?,0
8.420,start,nan,0.025,0.000,0.01,-0.04,96.00,-0.02,-0.01,0.00,151,151,151,151,?,0
8.420,takeoff to 20 m,nan,0.025,0.000,0.01,-0.04,96.00,-0.02,-0.01,0.00,151,151,151,151,?,0
8.440,takeoff to 20 m,nan,0.025,0.000,0.01,-0.04,96.00,-0.04,0.04,-0.00,151,151,151,151,?,0
8.460,takeoff to 20 m,nan,0.025,0.001,0.01,-0.04,96.00,0.01,-0.01,0.01,151,150,151,151,?,0
8.480,takeoff to 20 m,nan,0.025,0.001,0.01,-0.04,96.00,0.03,-0.01,0.02,151,150,151,151,?,0
8.500,takeoff to 20 m,nan,0.025,0.001,0.01,-0.04,96.00,0.00,0.00,0.02,151,150,151,151,?,0
8.520,takeoff to 20 m,nan,0.025,0.001,0.01,-0.04,96.00,0.02,-0.04,0.02,151,151,151,150,?,0
8.540,takeoff to 20 m,nan,0.025,0.001,0.01,-0.03,96.00,-0.02,0.04,0.01,151,151,151,150,?,0
8.560,takeoff to 20 m,nan,0.025,0.001,0.01,-0.03,96.00,0.00,0.04,0.02,151,151,151,151,?,0
8.580,takeoff to 20 m,nan,0.025,0.001,0.01,-0.03,96.00,-0.03,-0.07,-0.02,151,151,151,151,?,0
8.600,takeoff to 20 m,nan,0.025,0.001,0.01,-0.03,96.00,0.03,-0.03,0.01,151,151,151,151,?,0
8.620,takeoff to 20 m,nan,0.025,0.001,0.01,-0.03,96.00,0.01,-0.00,0.02,151,150,151,151,?,0
8.640,takeoff to 20 m,nan,0.025,0.001,0.01,-0.03,95.99,-0.04,-0.01,-0.02,151,150,151,151,?,0
8.660,takeoff to 20 m,nan,0.025,0.002,0.01,-0.03,95.99,0.03,-0.05,0.03,151,150,151,151,?,0
8.680,takeoff to 20 m,nan,0.025,0.002,0.01,-0.03,95.99,0.01,-0.04,0.00,151,150,151,151,?,0
8.700,takeoff to 20 m,nan,0.025,0.002,0.01,-0.03,95.99,0.02,0.02,-0.02,151,150,151,151,?,0
8.720,takeoff to 20 m,nan,0.025,0.002,0.01,-0.03,95.99,0.02,0.02,0.03,151,151,151,151,?,0
8.740,takeoff to 20 m,nan,0.025,0.002,0.01,-0.03,95.99,0.00,-0.05,0.03,151,151,151,151,?,0
8.760,takeoff to 20 m,nan,0.024,0.002,0.01,-0.03,95.99,-0.05,0.05,0.03,151,151,151,151,?,0
8.780,takeoff to 20 m,nan,0.024,0.002,0.01,-0.02,95.99,0.03,0.01,-0.04,151,151,151,151,?,0
8.800,takeoff to 20 m,nan,0.024,0.002,0.01,-0.02,95.99,0.08,-0.05,0.02,151,151,151,151,?,0
8.820,takeoff to 20 m,nan,0.024,0.003,0.01,-0.02,95.99,-0.01,0.01,-0.03,151,150,151,151,?,0
8.840,takeoff to 20 m,nan,0.024,0.003,0.01,-0.02,95.99,-0.01,-0.03,-0.04,151,150,151,151,?,0
8.860,takeoff to 20 m,nan,0.023,0.003,0.01,-0.02,95.99,0.00,0.05,-0.02,151,151,151,151,?,0
8.880,takeoff to 20 m,nan,0.023,0.003,0.01,-0.02,95.99,-0.02,-0.00,-0.02,151,151,151,151,?,0
8.900,takeoff to 20 m,nan,0.023,0.003,0.01,-0.02,95.99,0.00,0.00,0.02,151,151,151,151,?,0
8.920,takeoff to 20 m,nan,0.023,0.004,0.01,-0.02,95.99,-0.00,-0.00,-0.02,151,151,151,151,?,0
8.940,takeoff to 20 m,nan,0.023,0.004,0.01,-0.02,95.99,0.01,0.05,-0.02,151,151,151,151,?,0
8.960,takeoff to 20 m,nan,0.022,0.004,0.01,-0.02,95.99,-0.01,-0.01,-0.03,151,151,151,151,?,0
8.980,takeoff to 20 m,nan,0.022,0.004,0.01,-0.02,95.99,0.01,-0.05,-0.06,151,151,151,151,?,0
9.000,takeoff to 20 m,nan,0.022,0.004,0.01,-0.02,95.99,0.04,0.01,-0.06,151,151,151,151,?,0
9.020,takeoff to 20 m,nan,0.022,0.004,0.01,-0.02,95.99,0.01,-0.03,-0.06,151,151,151,151,?,0
9.040,takeoff to 20 m,nan,0.022,0.004,0.01,-0.02,95.99,-0.01,-0.07,-0.02,151,151,151,151,?,0
9.060,takeoff to 20 m,nan,0.021,0.004,0.01,-0.02,95.99,0.02,0.02,0.01,151,151,151,151,?,0
9.080,takeoff to 20 m,nan,0.021,0.004,0.01,-0.02,95.99,0.05,-0.04,-0.04,151,151,151,151,?,0
9.100,takeoff to 20 m,nan,0.021,0.004,0.01,-0.02,95.99,-0.01,0.01,0.01,151,151,151,151,?,0
9.120,takeoff to 20 m,nan,0.021,0.004,0.01,-0.02,95.99,0.03,-0.00,-0.02,151,151,151,151,TAKEOFF,1
9.140,takeoff to 20 m,nan,0.021,0.004,0.01,-0.01,95.99,0.01,0.02,-0.01,151,151,151,151,TAKEOFF,1
9.160,takeoff to 20 m,nan,0.020,0.004,0.01,-0.01,95.99,0.01,-0.03,-0.04,151,151,151,151,TAKEOFF,1
9.180,takeoff to 20 m,nan,0.020,0.004,0.01,-0.01,95.99,0.03,-0.00,-0.04,151,151,151,151,TAKEOFF,1
9.200,takeoff to 20 m,nan,0.020,0.004,0.01,-0.01,95.99,-0.00,0.05,0.03,151,151,151,151,TAKEOFF,1
9.220,takeoff to 20 m,nan,0.020,0.004,0.01,-0.01,95.99,0.01,0.02,-0.04,151,151,151,151,TAKEOFF,1
9.240,takeoff to 20 m,nan,0.020,0.004,0.01,-0.01,95.98,-0.00,-0.07,-0.01,151,151,151,151,TAKEOFF,1
9.260,takeoff to 20 m,nan,0.019,0.004,0.01,-0.01,95.98,0.01,0.01,-0.01,151,151,151,151,TAKEOFF,1
9.280,takeoff to 20 m,nan,0.019,0.004,0.01,-0.01,95.98,0.05,0.03,-0.02,151,151,151,151,TAKEOFF,1
9.300,takeoff to 20 m,nan,0.019,0.004,0.02,-0.01,95.98,0.06,-0.02,0.01,151,151,151,151,TAKEOFF,1
9.320,takeoff to 20 m,nan,0.018,0.005,0.02,-0.01,95.98,0.02,0.00,0.02,151,151,151,151,TAKEOFF,1
9.340,takeoff to 20 m,nan,0.018,0.005,0.02,-0.01,95.98,0.01,0.00,-0.02,151,151,151,151,TAKEOFF,1
9.360,takeoff to 20 m,nan,0.018,0.005,0.02,-0.02,95.98,-0.03,-0.08,-0.03,156,154,156,154,TAKEOFF,1
9.380,takeoff to 20 m,nan,0.018,0.005,0.02,-0.02,95.98,0.03,-0.01,-0.00,156,154,156,154,TAKEOFF,1
9.400,takeoff to 20 m,nan,0.018,0.005,0.02,-0.02,95.98,0.01,0.02,-0.02,156,154,156,154,TAKEOFF,1
9.420,takeoff to 20 m,nan,0.017,0.005,0.02,-0.02,95.98,0.03,0.00,-0.01,162,160,162,161,TAKEOFF,1
9.440,takeoff to 20 m,nan,0.017,0.005,0.02,-0.02,95.98,0.03,-0.03,-0.01,162,160,162,161,TAKEOFF,1
9.460,takeoff to 20 m,nan,0.016,0.005,0.02,-0.02,95.98,0.03,-0.01,-0.02,170,168,170,168,TAKEOFF,1
9.480,takeoff to 20 m,nan,0.016,0.005,0.02,-0.02,95.98,-0.02,-0.01,-0.01,170,168,170,168,TAKEOFF,1
9.500,takeoff to 20 m,nan,0.016,0.005,0.02,-0.02,95.98,0.02,-0.01,-0.02,170,168,170,168,TAKEOFF,1
9.520,takeoff to 20 m,nan,0.015,0.006,0.02,-0.02,95.98,0.01,-0.05,-0.01,178,175,177,176,TAKEOFF,1
9.540,takeoff to 20 m,nan,0.015,0.006,0.02,-0.02,95.98,-0.01,0.04,0.00,178,175,177,176,TAKEOFF,1
9.560,takeoff to 20 m,nan,0.014,0.006,0.03,-0.02,95.98,0.00,-0.00,-0.00,185,183,185,183,TAKEOFF,1
9.580,takeoff to 20 m,nan,0.014,0.006,0.03,-0.02,95.98,0.01,0.04,0.07,185,183,185,183,TAKEOFF,1
9.600,takeoff to 20 m,nan,0.014,0.006,0.03,-0.02,95.98,0.00,0.02,-0.02,185,183,185,183,TAKEOFF,1
9.620,takeoff to 20 m,nan,0.014,0.006,0.02,-0.02,95.98,0.01,-0.01,-0.04,193,191,193,191,TAKEOFF,1
9.640,takeoff to 20 m,nan,0.014,0.006,0.02,-0.01,95.98,-0.01,0.04,-0.01,193,191,193,191,TAKEOFF,1
9.660,takeoff to 20 m,nan,0.013,0.006,0.02,-0.01,95.98,0.00,0.01,0.02,204,201,203,201,TAKEOFF,1
9.680,takeoff to 20 m,nan,0.013,0.006,0.02,-0.01,95.98,-0.00,0.01,-0.02,204,201,203,201,TAKEOFF,1
9.700,takeoff to 20 m,nan,0.013,0.006,0.02,-0.01,95.98,-0.03,0.04,-0.03,204,201,203,201,TAKEOFF,1
9.720,takeoff to 20 m,nan,0.013,0.006,0.02,-0.01,95.98,-0.01,0.05,-0.02,212,210,212,210,TAKEOFF,1
9.740,takeoff to 20 m,nan,0.013,0.006,0.02,-0.01,95.98,-0.00,0.01,-0.01,212,210,212,210,TAKEOFF,1
9.760,takeoff to 20 m,nan,0.013,0.006,0.02,-0.01,95.98,0.05,-0.03,0.00,222,219,221,220,TAKEOFF,1
9.780,takeoff to 20 m,nan,0.013,0.006,0.02,-0.01,95.98,0.04,0.01,-0.03,222,219,221,220,TAKEOFF,1
9.800,takeoff to 20 m,nan,0.013,0.006,0.02,-0.01,95.98,-0.01,-0.01,-0.01,222,219,221,220,TAKEOFF,1
9.820,takeoff to 20 m,nan,0.013,0.005,0.02,-0.01,95.98,-0.03,-0.07,-0.05,232,229,231,230,TAKEOFF,1
9.840,takeoff to 20 m,nan,0.013,0.005,0.02,-0.01,95.98,0.03,-0.01,-0.01,232,229,231,230,TAKEOFF,1
9.860,takeoff to 20 m,nan,0.013,0.005,0.02,-0.01,95.98,-0.01,-0.06,0.02,244,241,243,242,TAKEOFF,1
9.880,takeoff to 20 m,nan,0.013,0.005,0.02,-0.01,95.98,0.01,-0.00,-0.01,244,241,243,242,TAKEOFF,1
9.900,takeoff to 20 m,nan,0.013,0.005,0.02,-0.01,95.98,-0.00,-0.06,-0.01,244,241,243,242,TAKEOFF,1
9.920,takeoff to 20 m,nan,0.014,0.004,0.03,-0.01,95.98,0.05,0.00,-0.00,255,252,253,253,TAKEOFF,1
9.940,takeoff to 20 m,nan,0.014,0.004,0.03,-0.01,95.98,-0.01,0.01,-0.01,255,252,253,253,TAKEOFF,1
9.960,takeoff to 20 m,nan,0.014,0.004,0.03,-0.01,95.98,-0.01,0.01,-0.06,267,265,266,266,TAKEOFF,1
9.980,takeoff to 20 m,nan,0.014,0.004,0.03,-0.01,95.98,0.02,0.01,-0.05,267,265,266,266,TAKEOFF,1
10.000,takeoff to 20 m,nan,0.014,0.004,0.03,-0.01,95.98,0.01,-0.04,0.01,267,265,266,266,TAKEOFF,1
10.020,takeoff to 20 m,nan,0.014,0.004,0.03,-0.00,95.98,0.01,0.01,-0.02,279,277,278,278,TAKEOFF,1
10.040,takeoff to 20 m,nan,0.014,0.004,0.03,-0.00,95.98,-0.04,0.01,0.01,279,277,278,278,TAKEOFF,1
10.060,takeoff to 20 m,nan,0.015,0.004,0.03,-0.00,95.98,0.06,-0.03,-0.03,291,289,290,290,TAKEOFF,1
10.080,takeoff to 20 m,nan,0.015,0.004,0.03,-0.00,95.98,-0.03,0.01,0.04,291,289,290,290,TAKEOFF,1
10.100,takeoff to 20 m,nan,0.015,0.004,0.03,-0.00,95.98,-0.03,0.03,-0.03,291,289,290,290,TAKEOFF,1
10.120,takeoff to 20 m,nan,0.015,0.004,0.03,0.00,95.98,0.02,0.02,-0.00,304,302,302,303,TAKEOFF,1
10.140,takeoff to 20 m,nan,0.015,0.004,0.03,0.00,95.98,0.02,-0.01,-0.00,304,302,302,303,TAKEOFF,1
10.160,takeoff to 20 m,nan,0.016,0.004,0.03,0.00,95.98,0.00,-0.04,0.00,317,315,316,316,TAKEOFF,1
10.180,takeoff to 20 m,nan,0.016,0.004,0.03,0.00,95.98,-0.02,0.04,0.02,317,315,316,316,TAKEOFF,1
10.200,takeoff to 20 m,nan,0.016,0.004,0.03,0.00,95.98,0.00,-0.01,-0.02,317,315,316,316,TAKEOFF,1
10.220,takeoff to 20 m,nan,0.016,0.003,0.03,0.01,95.98,-0.05,-0.00,-0.01,330,329,329,330,TAKEOFF,1
10.240,takeoff to 20 m,nan,0.016,0.003,0.03,0.01,95.98,0.00,0.01,-0.03,330,329,329,330,TAKEOFF,1
10.260,takeoff to 20 m,nan,0.016,0.003,0.03,0.01,95.98,0.01,-0.01,0.08,346,345,345,346,TAKEOFF,1
10.280,takeoff to 20 m,nan,0.016,0.003,0.02,0.01,95.98,0.03,0.06,-0.02,346,345,345,346,TAKEOFF,1
10.300,takeoff to 20 m,nan,0.016,0.003,0.02,0.01,95.98,0.03,0.05,-0.02,346,345,345,346,TAKEOFF,1
10.320,takeoff to 20 m,nan,0.017,0.003,0.02,0.01,95.98,0.03,-0.03,-0.01,360,360,359,361,TAKEOFF,1
10.340,takeoff to 20 m,nan,0.017,0.003,0.02,0.01,95.98,0.02,0.03,0.00,360,360,359,361,TAKEOFF,1
10.360,takeoff to 20 m,nan,0.017,0.003,0.02,0.01,95.98,-0.01,-0.03,-0.05,378,377,377,378,TAKEOFF,1
10.380,takeoff to 20 m,nan,0.017,0.003,0.02,0.01,95.98,0.03,0.06,-0.01,378,377,377,378,TAKEOFF,1
10.400,takeoff to 20 m,nan,0.017,0.003,0.02,0.01,95.98,0.04,0.00,0.01,378,377,377,378,TAKEOFF,1
10.420,takeoff to 20 m,nan,0.017,0.003,0.02,0.01,95.98,-0.00,0.01,-0.02,393,393,392,393,TAKEOFF,1
10.440,takeoff to 20 m,nan,0.017,0.003,0.01,0.02,95.98,-0.00,0.00,-0.01,393,393,392,393,TAKEOFF,1
10.460,takeoff to 20 m,nan,0.017,0.002,0.01,0.01,95.98,-0.02,-0.01,-0.05,408,409,408,409,TAKEOFF,1
10.480,takeoff to 20 m,nan,0.017,0.002,0.01,0.01,95.98,-0.02,-0.01,-0.02,408,409,408,409,TAKEOFF,1
10.500,takeoff to 20 m,nan,0.017,0.002,0.01,0.01,95.98,0.02,0.06,0.00,408,409,408,409,TAKEOFF,1
10.520,takeoff to 20 m,nan,0.017,0.002,0.00,0.01,95.98,-0.04,-0.04,-0.03,424,425,424,425,TAKEOFF,1
10.540,takeoff to 20 m,nan,0.017,0.002,-0.00,0.01,95.98,-0.03,-0.05,0.08,424,425,424,425,TAKEOFF,1
10.560,takeoff to 20 m,nan,0.017,0.002,-0.00,0.01,95.99,-0.01,-0.03,-0.01,441,442,441,442,TAKEOFF,1
10.580,takeoff to 20 m,nan,0.017,0.002,-0.01,0.01,95.99,0.02,0.00,0.00,441,442,441,442,TAKEOFF,1
10.600,takeoff to 20 m,nan,0.017,0.002,-0.01,0.01,95.99,0.03,0.00,0.05,441,442,441,442,TAKEOFF,1
10.620,takeoff to 20 m,nan,0.018,0.002,-0.01,0.01,95.99,0.01,0.01,-0.05,458,460,459,459,TAKEOFF,1
10.640,takeoff to 20 m,nan,0.018,0.002,-0.01,0.01,95.99,-0.01,0.01,-0.01,458,460,459,459,TAKEOFF,1
10.660,takeoff to 20 m,nan,0.018,0.002,-0.02,0.01,95.99,-0.02,-0.01,0.00,471,473,473,472,TAKEOFF,1
10.680,takeoff to 20 m,nan,0.018,0.002,-0.02,0.01,95.99,-0.00,0.03,0.04,471,473,473,472,TAKEOFF,1
10.700,takeoff to 20 m,nan,0.018,0.002,-0.02,0.01,95.99,0.05,-0.03,-0.03,471,473,473,472,TAKEOFF,1
10.720,takeoff to 20 m,nan,0.018,0.002,-0.02,0.01,95.99,-0.03,0.01,0.01,477,480,479,478,TAKEOFF,1
10.740,takeoff to 20 m,nan,0.018,0.002,-0.03,0.01,95.99,0.01,0.03,0.01,477,480,479,478,TAKEOFF,1
10.760,takeoff to 20 m,nan,0.019,0.002,-0.03,0.00,95.99,0.02,-0.05,-0.01,481,484,484,481,TAKEOFF,1
10.780,takeoff to 20 m,nan,0.019,0.002,-0.03,0.00,95.99,-0.01,0.03,0.00,481,484,484,481,TAKEOFF,1
10.800,takeoff to 20 m,nan,0.019,0.002,-0.03,0.00,95.99,-0.00,-0.01,-0.01,481,484,484,481,TAKEOFF,1
10.820,takeoff to 20 m,nan,0.019,0.002,-0.03,0.00,95.99,0.01,0.03,0.02,487,490,490,487,TAKEOFF,1
10.840,takeoff to 20 m,nan,0.019,0.002,-0.03,0.00,95.99,0.00,0.01,-0.01,487,490,490,487,TAKEOFF,1
10.860,takeoff to 20 m,nan,0.019,0.002,-0.03,0.00,95.99,0.03,0.00,-0.05,491,495,495,491,TAKEOFF,1
10.880,takeoff to 20 m,nan,0.019,0.002,-0.03,0.00,95.99,-0.01,0.02,-0.02,491,495,495,491,TAKEOFF,1
10.900,takeoff to 20 m,nan,0.019,0.002,-0.03,0.00,95.99,0.02,0.00,0.02,491,495,495,491,TAKEOFF,1
10.920,takeoff to 20 m,nan,0.018,0.003,-0.03,-0.00,95.99,0.01,-0.03,-0.03,498,502,502,498,TAKEOFF,1
10.940,takeoff to 20 m,nan,0.018,0.003,-0.03,-0.00,95.99,0.02,-0.02,-0.01,498,502,502,498,TAKEOFF,1
10.960,takeoff to 20 m,nan,0.018,0.003,-0.03,-0.00,95.99,-0.09,-0.00,-0.02,502,507,507,502,TAKEOFF,1
10.980,takeoff to 20 m,nan,0.018,0.003,-0.03,-0.00,95.99,0.03,0.01,-0.01,502,507,507,502,TAKEOFF,1
11.000,takeoff to 20 m,nan,0.018,0.003,-0.03,0.00,95.99,0.01,0.02,0.01,502,507,507,502,TAKEOFF,1
11.020,takeoff to 20 m,nan,0.017,0.003,-0.03,0.00,95.99,-0.04,-0.01,0.03,508,513,513,509,TAKEOFF,1
11.040,takeoff to 20 m,nan,0.017,0.003,-0.03,0.00,95.99,-0.02,-0.03,-0.02,508,513,513,509,TAKEOFF,1
11.060,takeoff to 20 m,nan,0.017,0.004,-0.03,0.00,95.99,0.03,0.01,0.04,513,519,518,514,TAKEOFF,1
11.080,takeoff to 20 m,nan,0.017,0.004,-0.03,0.00,95.99,-0.00,0.05,0.03,513,519,518,514,TAKEOFF,1
11.100,takeoff to 20 m,nan,0.017,0.004,-0.02,0.00,95.99,0.07,-0.03,-0.02,513,519,518,514,TAKEOFF,1
11.120,takeoff to 20 m,nan,0.016,0.004,-0.02,0.00,95.98,0.05,-0.00,-0.00,521,526,526,521,TAKEOFF,1
11.140,takeoff to 20 m,nan,0.016,0.004,-0.02,0.00,95.98,-0.03,-0.04,-0.03,521,526,526,521,TAKEOFF,1
11.160,takeoff to 20 m,nan,0.015,0.004,-0.01,0.01,95.98,0.03,0.04,-0.01,525,532,530,527,TAKEOFF,1
11.180,takeoff to 20 m,nan,0.015,0.004,-0.01,0.01,95.98,0.01,0.02,-0.01,525,532,530,527,TAKEOFF,1
11.200,takeoff to 20 m,nan,0.015,0.004,-0.01,0.01,95.98,0.02,0.01,0.03,525,532,530,527,TAKEOFF,1
11.220,takeoff to 20 m,nan,0.015,0.005,-0.01,0.01,95.98,-0.02,-0.02,0.03,532,539,537,534,TAKEOFF,1
11.240,takeoff to 20 m,nan,0.015,0.005,-0.00,0.01,95.98,0.03,0.00,0.02,532,539,537,534,TAKEOFF,1
11.260,takeoff to 20 m,nan,0.014,0.005,0.00,0.01,95.98,-0.01,0.01,-0.01,537,545,542,539,TAKEOFF,1
11.280,takeoff to 20 m,nan,0.014,0.005,0.00,0.02,95.98,0.01,0.01,0.01,537,545,542,539,TAKEOFF,1
11.300,takeoff to 20 m,nan,0.014,0.005,0.01,0.02,95.98,0.01,0.04,0.00,537,545,542,539,TAKEOFF,1
11.320,takeoff to 20 m,nan,0.013,0.006,0.01,0.02,95.98,0.06,0.00,0.05,545,554,550,548,TAKEOFF,1
11.340,takeoff to 20 m,nan,0.013,0.006,0.01,0.02,95.98,0.01,0.01,-0.01,545,554,550,548,TAKEOFF,1
11.360,takeoff to 20 m,nan,0.012,0.006,0.02,0.02,95.98,0.00,0.06,-0.03,551,559,556,554,TAKEOFF,1
11.380,takeoff to 20 m,nan,0.012,0.006,0.02,0.02,95.98,0.01,-0.00,0.01,551,559,556,554,TAKEOFF,1
11.400,takeoff to 20 m,nan,0.012,0.006,0.03,0.02,95.97,0.06,0.03,0.02,551,559,556,554,TAKEOFF,1
11.420,takeoff to 20 m,nan,0.011,0.007,0.03,0.02,95.97,0.01,-0.03,-0.01,558,566,562,562,TAKEOFF,1
11.440,takeoff to 20 m,nan,0.011,0.007,0.03,0.03,95.97,0.03,0.06,0.00,558,566,562,562,TAKEOFF,1
11.460,takeoff to 20 m,nan,0.010,0.007,0.04,0.03,95.97,0.04,-0.01,0.00,564,573,569,568,TAKEOFF,1
11.480,takeoff to 20 m,nan,0.010,0.007,0.04,0.03,95.97,0.01,0.00,-0.02,564,573,569,568,TAKEOFF,1
11.500,takeoff to 20 m,nan,0.010,0.007,0.05,0.03,95.97,-0.01,-0.01,0.02,564,573,569,568,TAKEOFF,1
11.520,takeoff to 20 m,nan,0.009,0.008,0.05,0.03,95.97,0.01,0.05,0.01,573,582,577,577,TAKEOFF,1
11.540,takeoff to 20 m,nan,0.009,0.008,0.05,0.03,95.97,0.03,-0.01,-0.01,573,582,577,577,TAKEOFF,1
11.560,takeoff to 20 m,nan,0.008,0.008,0.06,0.03,95.97,0.02,0.07,0.00,580,590,584,586,TAKEOFF,1
11.580,takeoff to 20 m,nan,0.008,0.008,0.06,0.03,95.97,0.02,0.05,0.02,580,590,584,586,TAKEOFF,1
11.600,takeoff to 20 m,nan,0.008,0.008,0.06,0.03,95.97,-0.00,0.04,0.01,580,590,584,586,TAKEOFF,1
11.620,takeoff to 20 m,nan,0.007,0.009,0.06,0.03,95.97,0.00,-0.01,0.03,586,596,590,592,TAKEOFF,1
11.640,takeoff to 20 m,nan,0.007,0.009,0.07,0.03,95.97,0.02,0.05,-0.06,586,596,590,592,TAKEOFF,1
11.660,takeoff to 20 m,nan,0.006,0.009,0.07,0.03,95.97,0.02,0.04,0.00,593,603,596,599,TAKEOFF,1
11.680,takeoff to 20 m,nan,0.006,0.009,0.07,0.03,95.97,-0.01,0.01,-0.02,593,603,596,599,TAKEOFF,1
11.700,takeoff to 20 m,nan,0.006,0.009,0.07,0.03,95.97,0.03,0.05,0.01,593,603,596,599,TAKEOFF,1
11.720,takeoff to 20 m,nan,0.005,0.009,0.08,0.04,95.96,0.03,-0.01,0.02,603,612,605,610,TAKEOFF,1
11.740,takeoff to 20 m,nan,0.005,0.009,0.08,0.04,95.97,0.03,-0.05,0.04,603,612,605,610,TAKEOFF,1
11.760,takeoff to 20 m,nan,0.004,0.009,0.08,0.04,95.96,0.02,0.02,-0.05,609,619,611,617,TAKEOFF,1
11.780,takeoff to 20 m,nan,0.004,0.009,0.08,0.04,95.96,0.05,0.02,0.02,609,619,611,617,TAKEOFF,1
11.800,takeoff to 20 m,nan,0.004,0.009,0.09,0.04,95.96,0.01,0.02,-0.01,609,619,611,617,TAKEOFF,1
11.820,takeoff to 20 m,nan,0.003,0.010,0.09,0.04,95.96,-0.00,0.02,-0.02,617,627,619,625,TAKEOFF,1
11.840,takeoff to 20 m,nan,0.003,0.010,0.09,0.04,95.96,0.04,0.03,-0.01,617,627,619,625,TAKEOFF,1
11.860,takeoff to 20 m,nan,0.003,0.010,0.09,0.04,95.96,0.03,0.01,-0.04,624,635,625,633,TAKEOFF,1
11.880,takeoff to 20 m,nan,0.003,0.010,0.09,0.05,95.96,0.01,0.02,0.00,624,635,625,633,TAKEOFF,1
11.900,takeoff to 20 m,nan,0.003,0.010,0.10,0.05,95.96,0.03,0.05,0.02,624,635,625,633,TAKEOFF,1
11.920,takeoff to 20 m,nan,0.002,0.010,0.10,0.05,95.96,-0.01,0.02,-0.03,634,645,635,644,TAKEOFF,1
11.940,takeoff to 20 m,nan,0.002,0.010,0.10,0.05,95.96,0.02,0.04,-0.04,634,645,635,644,TAKEOFF,1
11.960,takeoff to 20 m,nan,0.002,0.010,0.10,0.05,95.96,0.01,0.05,-0.01,641,653,642,652,TAKEOFF,1
11.980,takeoff to 20 m,nan,0.002,0.010,0.10,0.05,95.96,0.02,0.02,-0.04,641,653,642,652,TAKEOFF,1
12.000,takeoff to 20 m,nan,0.002,0.010,0.10,0.06,95.96,0.01,0.02,0.03,641,653,642,652,TAKEOFF,1
12.020,takeoff to 20 m,nan,0.002,0.010,0.10,0.06,95.96,0.00,0.00,-0.01,649,662,649,661,TAKEOFF,1
12.040,takeoff to 20 m,nan,0.002,0.010,0.10,0.06,95.96,-0.00,0.02,0.04,649,662,649,661,TAKEOFF,1
12.060,takeoff to 20 m,nan,0.001,0.010,0.10,0.06,95.95,0.04,-0.00,0.00,656,669,656,669,TAKEOFF,1
12.080,takeoff to 20 m,nan,0.001,0.010,0.10,0.06,95.95,0.03,0.03,-0.00,656,669,656,669,TAKEOFF,1
12.100,takeoff to 20 m,nan,0.001,0.010,0.10,0.07,95.96,0.02,0.03,0.07,656,669,656,669,TAKEOFF,1
12.120,takeoff to 20 m,nan,0.001,0.010,0.10,0.07,95.96,0.01,0.05,0.01,667,681,666,681,TAKEOFF,1
12.140,takeoff to 20 m,nan,0.001,0.010,0.10,0.07,95.96,0.05,-0.01,0.01,667,681,666,681,TAKEOFF,1
12.160,takeoff to 20 m,nan,0.001,0.010,0.10,0.07,95.96,0.02,-0.03,0.01,674,689,673,689,TAKEOFF,1
12.180,takeoff to 20 m,nan,0.001,0.010,0.10,0.08,95.95,-0.02,0.05,-0.05,674,689,673,689,TAKEOFF,1
12.200,takeoff to 20 m,nan,0.001,0.010,0.10,0.08,95.95,-0.03,0.02,-0.02,674,689,673,689,TAKEOFF,1
12.220,takeoff to 20 m,nan,0.000,0.010,0.10,0.08,95.95,0.01,0.04,0.04,682,698,681,698,TAKEOFF,1
